日期,代码,名称,上市日期,对标指数,benchmark,管理人,托管人,类别大类,类别细类,对标指数代码,规模,成交量,成交额,收盘价,VWAP,溢价率
2021-01-04,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-01-05,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-01-06,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-01-07,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-01-08,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-01-11,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-01-12,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-01-13,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-01-14,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-01-15,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-01-18,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-01-19,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-01-20,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-01-21,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-01-22,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-01-25,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-01-26,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-01-27,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-01-28,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-01-29,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-02-01,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-02-02,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-02-03,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-02-04,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-02-05,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-02-08,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-02-09,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-02-10,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-02-18,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-02-19,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
2021-02-22,159261.SZ,鹏华创业板新能源ETF,20250707,创业板新能源指数,创业板新能源指数收益率,鹏华基金管理有限公司,中泰证券股份有限公司,股票型ETF,主题指数ETF,399266.SZ,,,,,,
