日期,代码,名称,上市日期,对标指数,benchmark,管理人,托管人,类别大类,类别细类,对标指数代码,规模,成交量,成交额,收盘价,VWAP,溢价率
2021-01-04,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-01-05,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-01-06,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-01-07,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-01-08,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-01-11,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-01-12,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-01-13,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-01-14,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-01-15,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-01-18,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-01-19,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-01-20,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-01-21,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-01-22,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-01-25,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-01-26,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-01-27,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-01-28,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-01-29,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-02-01,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-02-02,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-02-03,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-02-04,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-02-05,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-02-08,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-02-09,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-02-10,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-02-18,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-02-19,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-02-22,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-02-23,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-02-24,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-02-25,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-02-26,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-03-01,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-03-02,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-03-03,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-03-04,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-03-05,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-03-08,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-03-09,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-03-10,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-03-11,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-03-12,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-03-15,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-03-16,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-03-17,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-03-18,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-03-19,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-03-22,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-03-23,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-03-24,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-03-25,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-03-26,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-03-29,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-03-30,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-03-31,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-04-01,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-04-02,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-04-06,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-04-07,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-04-08,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-04-09,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-04-12,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-04-13,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-04-14,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-04-15,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-04-16,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-04-19,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-04-20,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
2021-04-21,159601.SZ,华夏MSCI中国A50互联互通ETF,20211108,MSCI中国A50互联互通人民币指数,MSCI中国A50互联互通人民币指数收益率,华夏基金管理有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,746059.MSI,,,,,,
