日期,代码,名称,上市日期,对标指数,benchmark,管理人,托管人,类别大类,类别细类,对标指数代码,规模,成交量,成交额,收盘价,VWAP,溢价率
2021-01-04,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-01-05,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-01-06,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-01-07,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-01-08,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-01-11,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-01-12,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-01-13,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-01-14,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-01-15,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-01-18,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-01-19,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-01-20,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-01-21,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-01-22,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-01-25,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-01-26,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-01-27,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-01-28,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-01-29,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-02-01,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-02-02,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-02-03,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-02-04,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-02-05,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-02-08,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-02-09,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-02-10,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-02-18,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-02-19,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-02-22,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-02-23,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-02-24,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-02-25,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-02-26,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-03-01,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-03-02,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-03-03,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-03-04,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-03-05,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-03-08,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
2021-03-09,159721.SZ,深证100ETF永赢,20210625,深证100指数,深证100指数收益率,永赢基金管理有限公司,中国银行股份有限公司,股票型ETF,规模指数ETF,399330.SZ,,,,,,
