日期,代码,名称,上市日期,对标指数,benchmark,管理人,托管人,类别大类,类别细类,对标指数代码,规模,成交量,成交额,收盘价,VWAP,溢价率
2021-01-04,563510.SH,易方达中证A500红利低波动ETF,20251201,中证A500红利低波动指数,中证A500红利低波动指数收益率,易方达基金管理有限公司,中国工商银行股份有限公司,股票型ETF,策略指数ETF,932422.CSI,,,,,,
2021-01-05,563510.SH,易方达中证A500红利低波动ETF,20251201,中证A500红利低波动指数,中证A500红利低波动指数收益率,易方达基金管理有限公司,中国工商银行股份有限公司,股票型ETF,策略指数ETF,932422.CSI,,,,,,
2021-01-06,563510.SH,易方达中证A500红利低波动ETF,20251201,中证A500红利低波动指数,中证A500红利低波动指数收益率,易方达基金管理有限公司,中国工商银行股份有限公司,股票型ETF,策略指数ETF,932422.CSI,,,,,,
2021-01-07,563510.SH,易方达中证A500红利低波动ETF,20251201,中证A500红利低波动指数,中证A500红利低波动指数收益率,易方达基金管理有限公司,中国工商银行股份有限公司,股票型ETF,策略指数ETF,932422.CSI,,,,,,
2021-01-08,563510.SH,易方达中证A500红利低波动ETF,20251201,中证A500红利低波动指数,中证A500红利低波动指数收益率,易方达基金管理有限公司,中国工商银行股份有限公司,股票型ETF,策略指数ETF,932422.CSI,,,,,,
2021-01-11,563510.SH,易方达中证A500红利低波动ETF,20251201,中证A500红利低波动指数,中证A500红利低波动指数收益率,易方达基金管理有限公司,中国工商银行股份有限公司,股票型ETF,策略指数ETF,932422.CSI,,,,,,
2021-01-12,563510.SH,易方达中证A500红利低波动ETF,20251201,中证A500红利低波动指数,中证A500红利低波动指数收益率,易方达基金管理有限公司,中国工商银行股份有限公司,股票型ETF,策略指数ETF,932422.CSI,,,,,,
2021-01-13,563510.SH,易方达中证A500红利低波动ETF,20251201,中证A500红利低波动指数,中证A500红利低波动指数收益率,易方达基金管理有限公司,中国工商银行股份有限公司,股票型ETF,策略指数ETF,932422.CSI,,,,,,
2021-01-14,563510.SH,易方达中证A500红利低波动ETF,20251201,中证A500红利低波动指数,中证A500红利低波动指数收益率,易方达基金管理有限公司,中国工商银行股份有限公司,股票型ETF,策略指数ETF,932422.CSI,,,,,,
2021-01-15,563510.SH,易方达中证A500红利低波动ETF,20251201,中证A500红利低波动指数,中证A500红利低波动指数收益率,易方达基金管理有限公司,中国工商银行股份有限公司,股票型ETF,策略指数ETF,932422.CSI,,,,,,
2021-01-18,563510.SH,易方达中证A500红利低波动ETF,20251201,中证A500红利低波动指数,中证A500红利低波动指数收益率,易方达基金管理有限公司,中国工商银行股份有限公司,股票型ETF,策略指数ETF,932422.CSI,,,,,,
2021-01-19,563510.SH,易方达中证A500红利低波动ETF,20251201,中证A500红利低波动指数,中证A500红利低波动指数收益率,易方达基金管理有限公司,中国工商银行股份有限公司,股票型ETF,策略指数ETF,932422.CSI,,,,,,
2021-01-20,563510.SH,易方达中证A500红利低波动ETF,20251201,中证A500红利低波动指数,中证A500红利低波动指数收益率,易方达基金管理有限公司,中国工商银行股份有限公司,股票型ETF,策略指数ETF,932422.CSI,,,,,,
2021-01-21,563510.SH,易方达中证A500红利低波动ETF,20251201,中证A500红利低波动指数,中证A500红利低波动指数收益率,易方达基金管理有限公司,中国工商银行股份有限公司,股票型ETF,策略指数ETF,932422.CSI,,,,,,
