日期,代码,名称,上市日期,对标指数,benchmark,管理人,托管人,类别大类,类别细类,对标指数代码,规模,成交量,成交额,收盘价,VWAP,溢价率
2021-01-04,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-01-05,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-01-06,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-01-07,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-01-08,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-01-11,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-01-12,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-01-13,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-01-14,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-01-15,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-01-18,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-01-19,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-01-20,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-01-21,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-01-22,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-01-25,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-01-26,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-01-27,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-01-28,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-01-29,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-02-01,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-02-02,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-02-03,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-02-04,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-02-05,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-02-08,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-02-09,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-02-10,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
2021-02-18,159125.SZ,招商国证港股通科技ETF,20251106,国证港股通科技指数,国证港股通科技指数收益率(经汇率调整后),招商基金管理有限公司,国泰海通证券股份有限公司,跨境型ETF,,987008.SZ,,,,,,
