日期,代码,名称,上市日期,对标指数,benchmark,管理人,托管人,类别大类,类别细类,对标指数代码,规模,成交量,成交额,收盘价,VWAP,溢价率
2021-01-04,159353.SZ,景顺长城中证A500ETF,20241015,中证A500指数,中证A500指数收益率,景顺长城基金管理有限公司,中国工商银行股份有限公司,股票型ETF,规模指数ETF,000510.CSI,,,,,,
2021-01-05,159353.SZ,景顺长城中证A500ETF,20241015,中证A500指数,中证A500指数收益率,景顺长城基金管理有限公司,中国工商银行股份有限公司,股票型ETF,规模指数ETF,000510.CSI,,,,,,
2021-01-06,159353.SZ,景顺长城中证A500ETF,20241015,中证A500指数,中证A500指数收益率,景顺长城基金管理有限公司,中国工商银行股份有限公司,股票型ETF,规模指数ETF,000510.CSI,,,,,,
2021-01-07,159353.SZ,景顺长城中证A500ETF,20241015,中证A500指数,中证A500指数收益率,景顺长城基金管理有限公司,中国工商银行股份有限公司,股票型ETF,规模指数ETF,000510.CSI,,,,,,
2021-01-08,159353.SZ,景顺长城中证A500ETF,20241015,中证A500指数,中证A500指数收益率,景顺长城基金管理有限公司,中国工商银行股份有限公司,股票型ETF,规模指数ETF,000510.CSI,,,,,,
2021-01-11,159353.SZ,景顺长城中证A500ETF,20241015,中证A500指数,中证A500指数收益率,景顺长城基金管理有限公司,中国工商银行股份有限公司,股票型ETF,规模指数ETF,000510.CSI,,,,,,
2021-01-12,159353.SZ,景顺长城中证A500ETF,20241015,中证A500指数,中证A500指数收益率,景顺长城基金管理有限公司,中国工商银行股份有限公司,股票型ETF,规模指数ETF,000510.CSI,,,,,,
2021-01-13,159353.SZ,景顺长城中证A500ETF,20241015,中证A500指数,中证A500指数收益率,景顺长城基金管理有限公司,中国工商银行股份有限公司,股票型ETF,规模指数ETF,000510.CSI,,,,,,
2021-01-14,159353.SZ,景顺长城中证A500ETF,20241015,中证A500指数,中证A500指数收益率,景顺长城基金管理有限公司,中国工商银行股份有限公司,股票型ETF,规模指数ETF,000510.CSI,,,,,,
2021-01-15,159353.SZ,景顺长城中证A500ETF,20241015,中证A500指数,中证A500指数收益率,景顺长城基金管理有限公司,中国工商银行股份有限公司,股票型ETF,规模指数ETF,000510.CSI,,,,,,
2021-01-18,159353.SZ,景顺长城中证A500ETF,20241015,中证A500指数,中证A500指数收益率,景顺长城基金管理有限公司,中国工商银行股份有限公司,股票型ETF,规模指数ETF,000510.CSI,,,,,,
2021-01-19,159353.SZ,景顺长城中证A500ETF,20241015,中证A500指数,中证A500指数收益率,景顺长城基金管理有限公司,中国工商银行股份有限公司,股票型ETF,规模指数ETF,000510.CSI,,,,,,
2021-01-20,159353.SZ,景顺长城中证A500ETF,20241015,中证A500指数,中证A500指数收益率,景顺长城基金管理有限公司,中国工商银行股份有限公司,股票型ETF,规模指数ETF,000510.CSI,,,,,,
2021-01-21,159353.SZ,景顺长城中证A500ETF,20241015,中证A500指数,中证A500指数收益率,景顺长城基金管理有限公司,中国工商银行股份有限公司,股票型ETF,规模指数ETF,000510.CSI,,,,,,
2021-01-22,159353.SZ,景顺长城中证A500ETF,20241015,中证A500指数,中证A500指数收益率,景顺长城基金管理有限公司,中国工商银行股份有限公司,股票型ETF,规模指数ETF,000510.CSI,,,,,,
2021-01-25,159353.SZ,景顺长城中证A500ETF,20241015,中证A500指数,中证A500指数收益率,景顺长城基金管理有限公司,中国工商银行股份有限公司,股票型ETF,规模指数ETF,000510.CSI,,,,,,
2021-01-26,159353.SZ,景顺长城中证A500ETF,20241015,中证A500指数,中证A500指数收益率,景顺长城基金管理有限公司,中国工商银行股份有限公司,股票型ETF,规模指数ETF,000510.CSI,,,,,,
2021-01-27,159353.SZ,景顺长城中证A500ETF,20241015,中证A500指数,中证A500指数收益率,景顺长城基金管理有限公司,中国工商银行股份有限公司,股票型ETF,规模指数ETF,000510.CSI,,,,,,
2021-01-28,159353.SZ,景顺长城中证A500ETF,20241015,中证A500指数,中证A500指数收益率,景顺长城基金管理有限公司,中国工商银行股份有限公司,股票型ETF,规模指数ETF,000510.CSI,,,,,,
2021-01-29,159353.SZ,景顺长城中证A500ETF,20241015,中证A500指数,中证A500指数收益率,景顺长城基金管理有限公司,中国工商银行股份有限公司,股票型ETF,规模指数ETF,000510.CSI,,,,,,
2021-02-01,159353.SZ,景顺长城中证A500ETF,20241015,中证A500指数,中证A500指数收益率,景顺长城基金管理有限公司,中国工商银行股份有限公司,股票型ETF,规模指数ETF,000510.CSI,,,,,,
2021-02-02,159353.SZ,景顺长城中证A500ETF,20241015,中证A500指数,中证A500指数收益率,景顺长城基金管理有限公司,中国工商银行股份有限公司,股票型ETF,规模指数ETF,000510.CSI,,,,,,
2021-02-03,159353.SZ,景顺长城中证A500ETF,20241015,中证A500指数,中证A500指数收益率,景顺长城基金管理有限公司,中国工商银行股份有限公司,股票型ETF,规模指数ETF,000510.CSI,,,,,,
