日期,代码,名称,上市日期,对标指数,benchmark,管理人,托管人,类别大类,类别细类,对标指数代码,规模,成交量,成交额,收盘价,VWAP,溢价率
2021-01-04,159780.SZ,南方中证科创创业50ETF,20210705,中证科创创业50指数,中证科创创业50指数收益率,南方基金管理股份有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,931643.CSI,,,,,,
2021-01-05,159780.SZ,南方中证科创创业50ETF,20210705,中证科创创业50指数,中证科创创业50指数收益率,南方基金管理股份有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,931643.CSI,,,,,,
2021-01-06,159780.SZ,南方中证科创创业50ETF,20210705,中证科创创业50指数,中证科创创业50指数收益率,南方基金管理股份有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,931643.CSI,,,,,,
2021-01-07,159780.SZ,南方中证科创创业50ETF,20210705,中证科创创业50指数,中证科创创业50指数收益率,南方基金管理股份有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,931643.CSI,,,,,,
2021-01-08,159780.SZ,南方中证科创创业50ETF,20210705,中证科创创业50指数,中证科创创业50指数收益率,南方基金管理股份有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,931643.CSI,,,,,,
2021-01-11,159780.SZ,南方中证科创创业50ETF,20210705,中证科创创业50指数,中证科创创业50指数收益率,南方基金管理股份有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,931643.CSI,,,,,,
2021-01-12,159780.SZ,南方中证科创创业50ETF,20210705,中证科创创业50指数,中证科创创业50指数收益率,南方基金管理股份有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,931643.CSI,,,,,,
2021-01-13,159780.SZ,南方中证科创创业50ETF,20210705,中证科创创业50指数,中证科创创业50指数收益率,南方基金管理股份有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,931643.CSI,,,,,,
2021-01-14,159780.SZ,南方中证科创创业50ETF,20210705,中证科创创业50指数,中证科创创业50指数收益率,南方基金管理股份有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,931643.CSI,,,,,,
2021-01-15,159780.SZ,南方中证科创创业50ETF,20210705,中证科创创业50指数,中证科创创业50指数收益率,南方基金管理股份有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,931643.CSI,,,,,,
2021-01-18,159780.SZ,南方中证科创创业50ETF,20210705,中证科创创业50指数,中证科创创业50指数收益率,南方基金管理股份有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,931643.CSI,,,,,,
2021-01-19,159780.SZ,南方中证科创创业50ETF,20210705,中证科创创业50指数,中证科创创业50指数收益率,南方基金管理股份有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,931643.CSI,,,,,,
2021-01-20,159780.SZ,南方中证科创创业50ETF,20210705,中证科创创业50指数,中证科创创业50指数收益率,南方基金管理股份有限公司,招商银行股份有限公司,股票型ETF,规模指数ETF,931643.CSI,,,,,,
